"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37","S.W20"
"1","Bacteria;Bacteroidetes;NA;NA;NA;NA;NA;","48.936169","63.20755","71.666664","58.156025","63.503647","76.470589","59.375","57.943924","59.541981","76.5625","73.109245","59.842522","66.480446","58.620689","78.75","73.404251","69","74.025978"
"2","Bacteria;Firmicutes;NA;NA;NA;NA;NA;","12.056737","9.433963","7.5","17.021276","9.489051","4.901961","16.666668","24.299067","16.793894","12.5","3.361345","9.448819","7.821229","13.793103","6.25","5.319149","11","22.077923"
"3","Bacteria;Verrucomicrobia;NA;NA;NA;NA;NA;","4.964539","6.603774","0.833333","5.673759","4.379562","1.960784","4.166667","2.803738","0.763359","0","2.521008","2.362205","1.117318","3.448276","5","4.255319","5","0"
"4","Bacteria;Proteobacteria;NA;NA;NA;NA;NA;","1.41844","0.943396","2.5","0.70922","0","0","0","0.934579","1.526718","0","0","0.787402","1.117318","1.149425","0","0","0","0"
"6","Bacteria;Acidobacteria;NA;NA;NA;NA;NA;","0.70922","0","0","0","0","0","1.041667","0","0","0","0.840336","1.574803","1.675978","0","0","0","0","0"
"6.1","Unclassified","31.914895","19.811317","17.500003","18.43972","22.62774","16.666666","18.749998","14.018692","21.374048","10.9375","20.168066","25.984249","21.787711","22.988507","10","17.021281","15","3.89609900000001"
