"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37","S.W20"
"1","Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;","33.035713","25.396828","24.615385","29.591837","30.769232","23.636364","35.416664","28.20513","26.153847","30.097088","17.204302","44.871796","33.576645","18.032785","18.75","17.142859","47.619049","56.25"
"2","Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;","33.035713","55.555557","53.846157","35.714287","46.153847","52.727272","35.416664","53.846157","46.153847","38.834949","50.537636","29.487181","35.766422","54.098362","62.5","60.000004","33.333336","40.625"
"3","Bacteria;Firmicutes;Bacilli;NA;NA;NA;NA;","5.357143","3.174603","1.538462","5.102041","2.564103","1.818182","2.083333","2.564103","3.076923","4.854369","6.451612","2.564103","4.379562","3.278688","2.083333","8.571429","0","0"
"4","Bacteria;Actinobacteria;Actinobacteria;NA;NA;NA;NA;","1.785714","0","0","1.020408","1.282051","1.818182","2.083333","0","0","0","1.075269","2.564103","1.459854","0","2.083333","0","0","0"
"5","Bacteria;Thermotogae;Thermotogae;NA;NA;NA;NA;","0.892857","0","0","1.020408","0","0","0","0","0","0.970874","0","0","0","0","0","0","0","0"
"10","Bacteria;Bacteroidetes;Sphingobacteriia;NA;NA;NA;NA;","0","1.587302","1.538462","2.040816","0","1.818182","0","0","0","0.970874","1.075269","1.282051","0.729927","0","4.166667","0","0","0"
"7","Unclassified","25.89286","14.28571","18.461534","25.510203","19.230767","18.181818","25.000006","15.38461","24.615383","24.271846","23.655912","19.230766","24.08759","24.590165","10.416667","14.285708","19.047615","3.125"
