"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37","S.W20"
"1","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;","12.5","11.111112","6.25","5.882353","0","5.882353","0","0","16.666668","0","0","11.764706","7.272727","10","25","0","0","0"
"2","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;","6.25","0","0","0","0","0","0","0","0","0","0","5.882353","3.636364","0","0","0","0","0"
"3","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;","6.25","11.111112","6.25","5.882353","28.57143","5.882353","0","0","16.666668","7.692308","0","0","3.636364","20","0","0","33.333336","50"
"4","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;NA;","6.25","5.555556","18.75","11.764706","0","5.882353","0","0","16.666668","0","4.347826","0","0","10","0","0","33.333336","0"
"5","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;","6.25","11.111112","0","5.882353","14.285715","11.764706","0","0","0","15.384616","13.043478","5.882353","7.272727","0","25","0","0","0"
"7","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;NA;","6.25","0","0","0","0","5.882353","0","0","0","7.692308","0","0","1.818182","10","0","0","0","0"
"8","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Wenyingzhuangia;NA;","6.25","5.555556","0","5.882353","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;","0","0","6.25","5.882353","0","0","0","50","0","0","0","0","3.636364","10","0","0","0","0"
"9","Unclassified","50","55.555552","62.5","58.823529","57.142855","64.705882","100","50","49.999996","69.230768","82.608696","76.470588","72.727272","40","50","100","33.333328","50"
