"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37","S.W20"
"4","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;Paludibacter sp. 47-17;","0","0","66.666672","0","0","0","0","33.333336","0","25","0","0","25","50","100","50","0","0"
"2","Unclassified","100","100","33.333328","100","100","100","100","66.666664","100","75","100","100","75","50","0","50","100","100"
