"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37","S.W20"
"1","Bacteria;Bacteroidetes;NA;NA;NA;NA;NA;","30.000002","57.5","44.736843","35.555557","46.666668","31.25","46.666668","50","64.705887","31.578945","64.705887","25","38.356163","54.05405","48.387096","64.285713","62.5","77.777779"
"2","Bacteria;Firmicutes;NA;NA;NA;NA;NA;","17.5","17.5","26.31579","22.222223","16.666668","21.875","20","16.666668","17.647058","21.052631","17.647058","40","27.397261","8.108108","12.903225","7.142858","12.5","11.111112"
"3","Bacteria;Planctomycetes;NA;NA;NA;NA;NA;","2.5","0","0","0","0","0","0","0","0","2.631579","0","0","0","0","3.225806","0","0","0"
"4","Unclassified","49.999998","25","28.947367","42.22222","36.666664","46.875","33.333332","33.333332","17.647055","44.736845","17.647055","35","34.246576","37.837842","35.483873","28.571429","25","11.111109"
