,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;NA;NA;,0.628931,0,0,0.574713,0,0,0,0,0,0,0,0,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0.628931,0.757576,0.970874,0.574713,0,0,0,0,0,0.961538,0,0,0.429185,0.884956,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,15.094339,19.696970,13.592233,27.586206,25.595240,18.181818,17.977528,12.857143,25.781250,15.384616,18.461538,20.155039,16.738197,21.238937,24.347826,18.085106,18.292683,20.930233
unclassified,32.075471,24.242425,29.126215,31.034482,25.595239,27.272728,28.089887,22.857143,25.781250,30.769232,26.153848,30.232558,30.472103,30.088496,27.826086,19.148937,19.512194,9.302326
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,0,1.515152,0,1.724138,2.976191,0,1.123595,1.428571,5.468750,1.923077,3.846154,2.325581,3.004292,0,0,5.319149,8.536586,6.976745
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;NA;NA;,0,0.757576,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;NA;NA;,0,0.757576,0,2.298851,0,0,0,0,0,0,0.769231,0,0.429185,0,0,1.063830,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;NA;NA;,0,0,0.970874,0,1.190476,0.826446,0,0,0,0,0,0,0,0,0.869565,0,1.219512,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;NA;NA;,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA;NA;,0,0,0,0,1.190476,0.826446,0,0,0,0,0,0,0.858369,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;NA;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA;NA;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;NA;NA;,0,0,0,0,0,2.479339,0,0,0,0,0,0.775194,0,0,0.869565,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;NA;NA;,0,0,0,0,0,0.826446,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;NA;NA;,0,0,0,0,0,0.826446,2.247191,4.285715,1.562500,0,0,0.775194,0.429185,0,0,2.127660,0,2.325581
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;NA;NA;,0,0,0,0,0,0,1.123595,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;NA;NA;,0,0,0,0,0,0,0,1.428571,0,0.961538,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0
