,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;NA;NA;NA;NA;NA;,85.714287,88.461533,82.352943,76.923080,82.142860,86.666664,75.000000,83.333328,84.615387,83.333328,68.181816,80.000000,72.413788,83.333328,84.210526,83.333328,88.888893,71.428574
Bacteria;Firmicutes;NA;NA;NA;NA;NA;,9.523809,0,11.764706,15.384616,14.285715,0,15.000001,8.333334,15.384616,12.500000,9.090909,0,13.793103,11.111112,5.263158,16.666668,5.555556,28.571430
Bacteria;Actinobacteria;NA;NA;NA;NA;NA;,4.761905,3.846154,0,0,0,6.666667,0,0,0,0,4.545455,6.666667,0,5.555556,5.263158,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) phylum,0.000000,3.846154,5.882353,3.846154,3.571429,6.666667,10.000000,8.333334,0.000000,4.166667,13.636364,6.666667,6.896552,0.000000,5.263158,0.000000,5.555556,0.000000
unclassified,0.000000,3.846154,0.000000,3.846154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,6.666667,6.896552,0.000000,0.000000,0.000000,0.000000,0.000000
