,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella ruminicola;,0,3.846154,5.882353,3.846154,3.571429,6.666667,0,0,0,4.166667,0,0,0,0,5.263158,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii;,0,3.846154,0,3.846154,3.571429,0,0,0,7.692308,0,0,0,0,5.555556,0,0,5.555556,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:754;,0,3.846154,0,0,0,0,0,0,7.692308,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. ne3005;,0,3.846154,0,0,3.571429,0,0,0,7.692308,4.166667,4.545455,0,6.896552,5.555556,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 52_46;,0,3.846154,11.764706,7.692308,3.571429,6.666667,0,16.666668,0,4.166667,4.545455,6.666667,6.896552,0,0,0,5.555556,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Candidatus Amulumruptor;Candidatus Amulumruptor caecigallinarius;,0,3.846154,0,0,0,0,0,0,0,0,0,0,3.448276,0,0,0,0,14.285715
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-080 (Janvier);,0,3.846154,0,0,0,0,0,0,0,0,4.545455,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-002 (NCI);,0,3.846154,0,0,3.571429,0,5.000000,0,0,0,4.545455,0,3.448276,5.555556,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. WM24;,0,3.846154,0,0,3.571429,0,0,0,0,0,0,0,0,0,5.263158,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. 24S4-2;,0,3.846154,0,0,0,6.666667,0,0,0,0,4.545455,6.666667,0,5.555556,5.263158,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;,0,0,5.882353,3.846154,0,0,5.000000,0,0,0,0,0,0,0,5.263158,16.666668,5.555556,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis;,0,0,5.882353,0,0,0,0,8.333334,7.692308,4.166667,0,0,3.448276,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. 14-2;,0,0,5.882353,0,3.571429,0,0,8.333334,7.692308,0,0,0,0,5.555556,0,16.666668,5.555556,14.285715
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,0,0,5.882353,0,3.571429,0,0,0,0,4.166667,0,0,0,5.555556,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. NM69_E16B;,0,0,5.882353,0,0,0,0,0,0,4.166667,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnobacterium;Lachnobacterium bovis;,0,0,0,3.846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;Acetatifactor muris;,0,0,0,3.846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;Fournierella massiliensis;,0,0,0,3.846154,3.571429,0,0,0,0,4.166667,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus okhensis;,0,0,0,0,3.571429,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. Marseille-P4119;,0,0,0,0,3.571429,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 214;,0,0,0,0,3.571429,13.333334,0,0,0,0,0,6.666667,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sartorii;,0,0,0,0,0,6.666667,0,0,0,4.166667,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium oryzae;,0,0,0,0,0,0,5.000000,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;Neglecta timonensis;,0,0,0,0,0,0,5.000000,0,0,0,4.545455,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AF19-14;,0,0,0,0,0,0,5.000000,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;,0,0,0,0,0,0,0,8.333334,0,4.166667,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:462;,0,0,0,0,0,0,0,0,7.692308,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium;,0,0,0,0,0,0,0,0,0,4.166667,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea sp. 5-2;,0,0,0,0,0,0,0,0,0,0,4.545455,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 0.1xD8-71;,0,0,0,0,0,0,0,0,0,0,4.545455,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:94;,0,0,0,0,0,0,0,0,0,0,0,0,3.448276,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. MA2016;,0,0,0,0,0,0,0,0,0,0,0,0,3.448276,0,0,0,0,0
Bacteria;Bacteroidetes;NA;NA;NA;NA;Bacteroidetes bacterium;,0,0,0,0,0,0,0,0,0,0,0,0,3.448276,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercorirosoris;,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] spiroforme;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285715
