,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;NA;NA;NA;NA;NA;,28.571430,40.000000,80.000000,42.857143,27.272728,0,20.000000,60.000004,25.000000,42.857143,80.000000,28.571430,0,66.666672,100.000000,50.000000,62.500000,33.333336
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) phylum,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.285715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
unclassified,71.428573,60.000002,20.000000,57.142860,72.727275,-nan,60.000002,40.000001,75.000000,42.857143,20.000000,42.857143,100.000000,33.333334,0.000000,50.000000,37.500000,66.666669
Bacteria;Firmicutes;NA;NA;NA;NA;NA;,0,0,0,0,0,0,20.000000,0,0,14.285715,0,14.285715,0,0,0,0,0,0
