,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;NA;,28.571430,50.000000,57.142860,30.000002,33.333336,25.000000,62.500000,50.000000,66.666672,71.428574,40.000000,28.571430,55.000000,0,40.000000,100.000000,88.888893,62.500000
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,14.285715,16.666668,28.571430,20.000000,16.666668,12.500000,12.500000,37.500000,16.666668,14.285715,0,14.285715,5.000000,0,20.000000,0,0,12.500000
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;,14.285715,0,0,0,0,12.500000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;NA;NA;NA;,14.285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) order,0.000000,0.000000,14.285715,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.000000,5.000000,0.000000,20.000000,0.000000,0.000000,0.000000
unclassified,28.571430,33.333334,0.000000,40.000001,50.000000,37.500000,12.500000,12.500000,16.666667,14.285715,20.000000,57.142860,34.999999,100.000000,20.000000,0.000000,11.111111,25.000000
Bacteria;Chloroflexi;Caldilineae;Caldilineales;NA;NA;NA;,0,0,0,0,0,12.500000,12.500000,0,0,0,0,0,0,0,0,0,0,0
