"reads"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
8	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halanaerobiaceae"	NA	NA
97	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	NA	NA
8	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Gottschalkiaceae"	NA	NA
42	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halobacteroidaceae"	NA	NA
333178	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	NA
191389	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	NA
321991	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA
144707	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	NA
64939	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	NA
71624	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	NA
30106	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oscillospiraceae"	"Oscillibacter"	NA
73354	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	NA
95478	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	NA
11689	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoclostridium"	NA
36466	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Flavonifractor"	NA
21967	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	NA
3225	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Enterocloster"	NA
27526	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaerotruncus"	NA
40160	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	NA
29114	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Neglecta"	NA
37370	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	NA
12885	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Butyricicoccus"	NA
367	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	"Intestinimonas"	NA
3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Clostridioides"	NA
6344	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Hungatella"	NA
2241	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Eisenbergiella"	NA
1479	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Acutalibacter"	NA
1634	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Agathobaculum"	NA
10696	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	NA
6629	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerostipes"	NA
1406	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerocolumna"	NA
3845	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	NA
300	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lacrimispora"	NA
12095	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Pseudobutyrivibrio"	NA
1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnotalea"	NA
3669	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA
799	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaeromassilibacillus"	NA
1990	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	NA
6361	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA
4689	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Oribacterium"	NA
14841	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Robinsoniella"	NA
2951	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	NA
6674	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
2845	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Gemmiger"	NA
121	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Intestinibacillus"	NA
13588	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Lactonifactor"	NA
826	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Herbinix"	NA
164	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Emergencia"	NA
3208	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Selenomonas"	NA
76	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Faecalicatena"	NA
436	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Ruminiclostridium"	NA
1411	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoanaerobaculum"	NA
610	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerotignum"	NA
5552	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Drancourtella"	NA
1233	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelatoclostridium"	NA
1931	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Coprobacillus"	NA
3187	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Cellulosilyticum"	NA
1521	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemania"	NA
2351	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcus"	NA
634	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Hungateiclostridium"	NA
890	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfosporosinus"	NA
9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Massilimaliae"	NA
1402	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Megasphaera"	NA
537	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Aminipila"	NA
864	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Acetobacterium"	NA
465	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Christensenellaceae"	"Christensenella"	NA
689	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	NA
1578	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Massilimicrobiota"	NA
697	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Phascolarctobacterium"	NA
1336	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfitobacterium"	NA
11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Caproiciproducens"	NA
153	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Candidatus Stoquefichus"	NA
580	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Dialister"	NA
1313	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Epulopiscium"	NA
91	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Alkaliphilus"	NA
1759	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Shuttleworthia"	NA
1460	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Massilioclostridium"	NA
60	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Thermoclostridium"	NA
954	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	NA
1047	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Dehalobacter"	NA
2025	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Absiella"	NA
137	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Defluviitaleaceae"	"Defluviitalea"	NA
94	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Heliobacteriaceae"	"Heliobacterium"	NA
113	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Tissierellaceae"	"Tissierella"	NA
659	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	NA
538	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Pelotomaculum"	NA
853	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Peptoniphilus"	NA
573	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Cohnella"	NA
620	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Anaerococcus"	NA
2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Vallitaleaceae"	"Vallitalea"	NA
104	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerobutyricum"	NA
722	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Sporomusa"	NA
398	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	NA
95	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Virgibacillus"	NA
1474	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Facklamia"	NA
645	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Mitsuokella"	NA
374	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Vagococcus"	NA
124	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfotomaculum"	NA
856	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Megamonas"	NA
79	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	"Natranaerovirga"	NA
526	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelothrix"	NA
711	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Catenibacterium"	NA
1009	"Bacteria"	"Firmicutes"	"Tissierellia"	NA	NA	"Sedimentibacter"	NA
407	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	NA
11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Alkalibaculum"	NA
783	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Mogibacterium"	NA
352	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	NA
1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XII. Incertae Sedis"	"Fusibacter"	NA
301	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloramator"	NA
203	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	"Sporolactobacillus"	NA
37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	NA
415	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Trichococcus"	NA
292	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Brevibacillus"	NA
1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptoanaerobacter"	NA
378	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Lysinibacillus"	NA
253	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	NA
34	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Gorillibacterium"	NA
203	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Gracilibacillus"	NA
184	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Parvimonas"	NA
296	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Thermoanaerobacterium"	NA
183	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	NA
2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
324	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Murdochiella"	NA
511	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halanaerobiaceae"	"Halanaerobium"	NA
282	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Acetoanaerobium"	NA
511	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Caldicellulosiruptor"	NA
64	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Tetragenococcus"	NA
8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptoclostridium"	NA
88	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Geosporobacter"	NA
186	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	NA
250	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Alicyclobacillaceae"	"Alicyclobacillus"	NA
20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	"Proteiniborus"	NA
305	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Granulicatella"	NA
267	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Moorella"	NA
444	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Exiguobacterium"	NA
237	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Propionispora"	NA
33	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Anaerosphaera"	NA
120	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Tissierellaceae"	"Sporanaerobacter"	NA
170	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Sporosarcina"	NA
107	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Gemella"	NA
173	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Pelosinus"	NA
53	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfallas"	NA
485	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Caldicoprobacteraceae"	"Caldicoprobacter"	NA
58	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Pediococcus"	NA
18	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Gottschalkiaceae"	"Gottschalkia"	NA
215	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Halobacillus"	NA
181	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Finegoldia"	NA
116	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Tepidibacter"	NA
243	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	NA
70	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Jeotgalibaca"	NA
307	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XVI. Incertae Sedis"	"Carboxydocella"	NA
29	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Tissierellaceae"	"Anaerosalibacter"	NA
84	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Caldanaerobius"	NA
181	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Aneurinibacillus"	NA
14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfitibacter"	NA
235	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Propionispira"	NA
244	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Jeotgalicoccus"	NA
119	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Saccharibacillus"	NA
269	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Candidatus Arthromitus"	NA
81	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Alkalibacterium"	NA
39	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Tepidanaerobacter"	NA
39	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Helcococcus"	NA
105	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	NA
38	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Anaerobacillus"	NA
65	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Domibacillus"	NA
101	"Bacteria"	"Firmicutes"	"Tissierellia"	NA	NA	"Kallipyga"	NA
45	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Ureibacillus"	NA
4	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Acidibacillus"	NA
10	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Amphibacillus"	NA
103	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Halolactibacillus"	NA
15	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halobacteroidaceae"	"Orenia"	NA
211	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Thermoanaerobacter"	NA
106	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Alicyclobacillaceae"	"Tumebacillus"	NA
100	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Tissierellaceae"	"Soehngenia"	NA
73	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Globicatella"	NA
19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Haloimpatiens"	NA
3	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Sediminibacillus"	NA
3	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Fontibacillus"	NA
55	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Macrococcus"	NA
368	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Thermincola"	NA
103	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Kurthia"	NA
152	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloranaerobacter"	NA
6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfofarcimen"	NA
