,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;NA;,33.333336,3.125000,0,50.000000,0,95.560745,0,0,10.000000,97.826088,10.000000,0,7.142858,0,0,0,20.000000,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;NA;,16.666668,6.250000,0,0,0,0,0,0,20.000000,0,10.000000,0,28.571430,0,0,0,10.000000,0
Viruses,0.000000,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0
cannot be assigned to a (non-viral) family,27.777779,40.625000,0,0.000000,0,1.635514,0,0,40.000000,0.000000,30.000002,0,0.000000,0,0,0,30.000002,0
unclassified,22.222222,43.750000,0,50.000000,0,2.803738,0,0,30.000001,2.173913,50.000000,0,64.285713,0,0,0,40.000001,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;NA;NA;,0,6.250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
