,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,77.777779,50.000000,0,50.000000,0,95.794388,0,0,70.000000,97.826088,50.000000,0,35.714287,0,0,0,60.000004,0
Viruses,0.000000,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0
cannot be assigned to a (non-viral) order,0.000000,0.000000,0,0.000000,0,1.401869,0,0,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0
unclassified,22.222222,43.750000,0,50.000000,0,2.803738,0,0,30.000001,2.173913,50.000000,0,64.285713,0,0,0,40.000001,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;NA;NA;NA;,0,6.250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
