,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;NA;,0.095969,0,0,0,0.027241,0,0,0,0,0,0.042735,0.025368,0.138249,0,0,0,0,0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;NA;,0.047985,0.029394,0,0,0.027241,0.074516,0,0,0,0,0.08547,0.329782,0,0.109569,0.107296,0,0,0
Unclassified,81.238005,77.807169,65.949818,72.178772,73.045488,47.242923,73.286386,72.069731,79.721669,72.133822,86.111112,70.218164,84.792627,74.653034,59.799717,31.014548,59.699456,76.377296
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Marinilabilia;NA;,0,0.323339,0.955794,0.391061,0.708254,0.372578,0,0,0,0.0612,0,0.025368,0,0,0.071531,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zeaxanthinibacter;NA;,0,0.293945,0.41816,0.195531,0.435849,0.149031,0,0,0,0.0204,0,0,0,0,0.089413,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,0,0.26455,0.238949,0.055866,0.081722,0.074516,0,0,0.099404,0.0612,0.042735,0.050736,0.046083,0,0.035765,0,0.034153,0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;NA;,0,0.058789,0.179211,0.027933,0.081722,0.074516,0,0,0,0,0,0,0,0,0.035765,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Mangrovibacterium;NA;,0,0.058789,0,0.111732,0.027241,0.149031,0,0,0,0,0.08547,0.050736,0.046083,0.109569,0,0,0.034153,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;NA;,0,0.029394,0,0.027933,0.027241,0,0,0.111276,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;,0,0.029394,0.597372,0,0.476709,0,0.023474,0,0,0.081599,0,0,0.046083,1.205259,0.017883,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;,0,0.029394,0,0,0.054481,0.447094,0,0,0,0,0.384615,1.927955,0,0.36523,1.412732,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales;Actinopolysporaceae;Actinopolyspora;NA;,0,0.029394,0,0.111732,0.776355,0,0.046948,0.074184,0,0,0,0,0.046083,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,0,0,0.358423,0,0.381367,0,0.023474,0.18546,0.497018,0,0,0,0,0.547845,0,0.027975,0,0.375626
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;,0,0,0.298686,0.027933,0.245165,0,0.023474,0,0,0.0204,0,0,0,0.255661,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;,0,0,0.119474,0.307263,0.01362,0,0,0,0,0,0.08547,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;,0,0,0.059737,0,0.01362,0,0.023474,0,0,0,0,0.050736,0.046083,0.073046,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;NA;,0,0,0.059737,0,0.054481,0,0,0,0,0,0,0,0,0.109569,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma;NA;,0,0,0,0.558659,0.163443,0,0,0,0.099404,0.0204,0.08547,0.076104,0.414747,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;,0,0,0,0.391061,0.136203,0.223547,0,0.037092,0.198807,0.142799,0.213675,0,0.046083,0.401753,0,0,0,0.125209
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;NA;,0,0,0,0.139665,0,0,0,0,0,0.0204,0,0,0.092166,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;NA;,0,0,0,0.027933,0.01362,0,0,0,0,0.0408,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;NA;,0,0,0,0,0.122582,0,0,0,0,0.0204,0.25641,0,0,0.109569,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,0,0.01362,0,0,0,0.099404,0,0,0.025368,0.046083,0,0,0,0.034153,0.041736
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;NA;,0,0,0,0,0,0,0.399061,0,0,0,0.34188,0,0.875576,0,0,0,0,0
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Lewinellaceae;Lewinella;NA;,0,0,0,0,0,0,0,0.037092,0,0.0204,0,0,0.046083,0,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0.22831,0,0.036523,0.143062,0,0,0
