,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;NA;NA;NA;NA;NA;,47.408829,45.326279,46.117085,47.793297,39.839279,56.706409,83.990608,65.986649,45.82505,50.163197,36.196579,34.246574,43.778801,40.796204,48.766094,93.04364,74.829231,71.202003
Bacteria;Firmicutes;NA;NA;NA;NA;NA;,1.487524,0.352734,2.568698,3.156425,2.506129,0.447094,0.492958,0.259644,0.795229,0.673195,2.606838,0.507357,1.843318,3.834916,0.071531,0.074599,0.034153,4.173623
Bacteria;Actinobacteria;NA;NA;NA;NA;NA;,0.431862,0.058789,0,0.111732,0.844457,0.447094,0.046948,0.074184,0.099404,0,0.555556,2.968037,0.046083,0.803506,2.145923,0,0,0.041736
Bacteria;Deinococcus-Thermus;NA;NA;NA;NA;NA;,0.335893,0.029394,0.059737,0.027933,0.122582,0.074516,0.046948,0,0,0.0204,0.42735,1.750381,0,0.401753,0.965665,0,0,0
Eukaryota;Ascomycota;NA;NA;NA;NA;NA;,0.047985,0.088183,0.179211,0.027933,0.108962,0.149031,0,0,0,0,0.08547,0.329782,0,0.109569,0.143062,0,0,0
Unclassified,50.287906,54.144619,51.075267,48.882682,56.578587,42.175857,15.399061,33.642432,53.280317,49.122808,59.74359,59.969559,54.239631,53.98101,47.7289,6.863111,25.136613,24.582638
Bacteria;Proteobacteria;NA;NA;NA;NA;NA;,0,0,0,0,0,0,0.023474,0.037092,0,0.0204,0.384615,0.22831,0.092166,0.073046,0.178827,0.01865,0,0
