,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,1.250000,0,2.173913,2.564103,0,2.380952,0,1.612903,1.785714,0,0,4.761905,4.878048,0,4.545455
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;NA;,0,0,0,0,1.666667,0,0,0,0,0,0,1.785714,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;,0,0,0,0,1.666667,0,0,0,0,1.282051,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Sunxiuqinia;NA;,0,0,0,0,0,0,0,3.846154,0,0,0,0,0,2.000000,2.380952,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;NA;,0,0,0,0,0,0,0,0,0,1.282051,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;,0,0,0,0,0,0,0,0,0,0,0,1.785714,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;NA;,0,0,0,0,0,0,0,0,0,0,0,1.785714,0.740741,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.740741,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.740741,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Robinsoniella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909
