,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;,0.917431,3.174603,3.571429,2.912621,1.562500,2.857143,2.439024,0,4.545455,3.278688,4.761905,3.333333,1.709402,6.666667,6.382979,0,4.761905,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,0.917431,1.587302,0,0,0,0,0,0,0,4.918033,1.587302,2.222222,1.709402,0,0,0,0,13.888889
Bacteria;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;Petrotoga;NA;,0.917431,0,0,0,1.562500,0,0,0,2.272727,0,0,1.111111,0.854701,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,0.917431,1.587302,1.785714,2.912621,1.562500,0,0,3.225806,0,4.918033,0,4.444445,0.854701,2.222222,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;,0.917431,1.587302,1.785714,0.970874,1.562500,1.428571,2.439024,6.451612,2.272727,3.278688,1.587302,0,1.709402,4.444445,2.127660,3.571429,4.761905,5.555556
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;,0.917431,0,0,0.970874,1.562500,1.428571,2.439024,3.225806,0,0,0,3.333333,0.854701,0,0,3.571429,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;NA;,0.917431,0,0,0,0,0,0,0,0,1.639344,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;,0.917431,1.587302,0,1.941748,0,1.428571,0,3.225806,0,0,1.587302,0,1.709402,0,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0.917431,0,0,0.970874,0,1.428571,0,3.225806,0,0,0,1.111111,1.709402,0,0,7.142858,4.761905,5.555556
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;NA;,0.917431,0,0,0,0,1.428571,2.439024,0,0,0,0,0,2.564103,2.222222,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cuneatibacter;NA;,0.917431,0,1.785714,0.970874,3.125000,0,0,0,2.272727,0,1.587302,0,0,2.222222,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Muricomes;NA;,0.917431,0,0,0.970874,1.562500,0,0,3.225806,0,1.639344,1.587302,0,0,2.222222,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Faecalicatena;NA;,0.917431,0,0,0,0,0,0,0,0,0,0,1.111111,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosacchariphilus;NA;,0.917431,1.587302,0,0,0,0,0,0,0,1.639344,1.587302,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lacrimispora;NA;,0.917431,1.587302,0,0,1.562500,0,2.439024,0,2.272727,1.639344,1.587302,0,0.854701,0,0,3.571429,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) genus,43.119267,50.793655,58.928574,47.572815,37.500000,40.000000,51.219513,38.709675,47.727272,32.786884,38.095238,43.333332,47.008549,44.444447,46.808510,35.714287,47.619049,30.555555
unclassified,21.100917,17.460318,10.714286,15.533981,17.187500,21.428572,9.756097,16.129032,11.363637,16.393442,17.460318,15.555556,15.384616,8.888889,6.382979,14.285715,9.523810,2.777778
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;,0,3.174603,5.357143,4.854369,4.687500,4.285715,2.439024,3.225806,4.545455,0,4.761905,3.333333,4.273504,0,4.255319,0,0,2.777778
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;NA;,0,3.174603,0,0.970874,3.125000,0,0,0,0,0,0,0,0,4.444445,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;NA;,0,1.587302,0,0,1.562500,1.428571,0,0,0,0,0,1.111111,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;NA;,0,1.587302,0,0,0,0,0,0,0,1.639344,0,0,0,2.222222,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Epulopiscium;NA;,0,1.587302,1.785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;NA;,0,0,1.785714,1.941748,1.562500,1.428571,2.439024,0,2.272727,1.639344,1.587302,1.111111,0,0,0,0,4.761905,2.777778
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Segetibacter;NA;,0,0,1.785714,0,0,0,0,0,0,0,0,0,0,0,0,3.571429,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Massilistercora;NA;,0,0,1.785714,0,1.562500,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;NA;,0,0,0,1.941748,0,0,2.439024,3.225806,0,0,0,0,0.854701,0,0,7.142858,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;,0,0,0,0.970874,0,0,0,0,0,0,0,0,0.854701,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;NA;,0,0,0,0.970874,0,0,0,0,2.272727,0,0,0,0,0,0,3.571429,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;NA;,0,0,0,0.970874,0,0,0,0,0,0,0,0,0.854701,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;,0,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Murimonas;NA;,0,0,0,0.970874,0,0,0,0,2.272727,1.639344,1.587302,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Trinickia;NA;,0,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;NA;,0,0,0,0,1.562500,0,4.878048,0,0,0,0,0,0,2.222222,2.127660,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA;,0,0,0,0,1.562500,0,0,0,0,0,0,0,0,0,2.127660,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;NA;,0,0,0,0,1.562500,0,0,0,0,1.639344,0,0,0,0,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;NA;,0,0,0,0,1.562500,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Kineothrix;NA;,0,0,0,0,1.562500,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,2.564103,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,2.222222,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,0,0,0,0,2.777778
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Robinsoniella;NA;,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,0,0,0,0,22.222223
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;,0,0,0,0,0,0,2.439024,0,0,0,0,1.111111,0.854701,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;NA;,0,0,0,0,0,0,2.439024,0,0,0,3.174603,0,0,2.222222,0,0,0,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;,0,0,0,0,0,0,0,3.225806,0,0,0,0,0,0,2.127660,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;NA;,0,0,0,0,0,0,0,0,2.272727,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;NA;,0,0,0,0,0,0,0,0,2.272727,1.639344,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;NA;,0,0,0,0,0,0,0,0,2.272727,0,0,1.111111,0,2.222222,2.127660,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;NA;,0,0,0,0,0,0,0,0,0,1.639344,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;,0,0,0,0,0,0,0,0,0,1.639344,0,1.111111,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;NA;,0,0,0,0,0,0,0,0,0,1.639344,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobium;NA;,0,0,0,0,0,0,0,0,0,1.639344,0,0,0.854701,0,0,0,0,0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA;,0,0,0,0,0,0,0,0,0,0,0,1.111111,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;NA;,0,0,0,0,0,0,0,0,0,0,0,1.111111,0.854701,0,0,0,4.761905,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Angelakisella;NA;,0,0,0,0,0,0,0,0,0,0,0,1.111111,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.854701,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Gorillibacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.127660,0,0,0
