,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,89.655174,74.074074,95.833328,87.500000,93.103447,86.363640,91.304352,95.000000,96.666664,93.333336,88.888893,85.000000,95.238098,96.000000,89.473686,85.714287,85.714287,100.000000
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) class,10.344828,18.518518,4.166667,12.500000,6.896552,9.090909,8.695652,0.000000,3.333333,6.666667,3.703704,5.000000,4.761905,0.000000,5.263158,14.285715,7.142858,0.000000
unclassified,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;NA;,0,3.703704,0,0,0,0,0,0,0,0,7.407407,0,0,4.000000,0,0,7.142858,0
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,0,3.703704,0,0,0,0,0,0,0,0,0,0,0,0,5.263158,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,0,0,0,0,4.545455,0,5.000000,0,0,0,5.000000,0,0,0,0,0,0
