,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;,10.714286,21.428572,30.769232,8.823529,16.129032,31.250000,27.777779,47.368423,38.888889,26.315790,18.181818,3.846154,24.444445,4.761905,61.904762,35.000000,11.111112,60.000004
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;,10.714286,0,3.846154,2.941176,0,0,0,0,5.555556,2.631579,4.545455,0,2.222222,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;NA;,7.142858,10.714286,15.384616,5.882353,25.806450,6.250000,5.555556,5.263158,5.555556,7.894736,9.090909,7.692308,6.666667,9.523809,0,0,11.111112,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,7.142858,3.571429,3.846154,8.823529,0,0,0,0,0,0,0,3.846154,2.222222,0,0,10.000000,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA;,3.571429,0,3.846154,2.941176,0,12.500000,5.555556,0,5.555556,0,0,3.846154,2.222222,4.761905,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;NA;,3.571429,0,0,2.941176,0,0,11.111112,0,5.555556,2.631579,4.545455,0,0,0,0,5.000000,0,20.000000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;NA;,3.571429,0,0,0,3.225806,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;NA;,3.571429,0,0,0,3.225806,0,0,0,0,0,0,3.846154,0,4.761905,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) genus,42.857143,39.285713,30.769232,47.058823,38.709675,25.000000,44.444447,36.842106,27.777779,26.315790,45.454548,57.692307,37.777779,52.380955,28.571430,10.000000,44.444447,20.000000
unclassified,7.142857,3.571429,3.846154,2.941176,3.225806,6.250000,5.555556,0.000000,0.000000,7.894737,9.090909,7.692308,2.222222,19.047619,0.000000,5.000000,22.222222,0.000000
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,7.142858,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;,0,3.571429,3.846154,5.882353,0,0,0,0,0,5.263158,4.545455,3.846154,6.666667,4.761905,4.761905,5.000000,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;,0,3.571429,0,0,0,0,0,0,0,5.263158,0,0,2.222222,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;,0,3.571429,0,0,0,0,0,0,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;NA;,0,3.571429,0,2.941176,0,0,0,0,0,0,4.545455,3.846154,2.222222,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,3.846154,0,3.225806,6.250000,0,0,5.555556,2.631579,0,0,6.666667,0,4.761905,20.000000,11.111112,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,0,0,0,5.882353,0,0,0,10.526316,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;NA;,0,0,0,2.941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pelagirhabdus;NA;,0,0,0,0,3.225806,6.250000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;NA;,0,0,0,0,3.225806,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;NA;,0,0,0,0,0,6.250000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;NA;,0,0,0,0,0,0,0,0,0,5.263158,0,0,2.222222,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;NA;,0,0,0,0,0,0,0,0,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;NA;,0,0,0,0,0,0,0,0,0,0,0,3.846154,2.222222,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Robinsoniella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000,0,0
