"reads"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
20	"Bacteria"	"Deinococcus-Thermus"	"NA"	"NA"	"NA"	"NA"	"NA"
601	"Eukaryota"	"Preaxostyla"	"NA"	"NA"	"NA"	"NA"	"NA"
339	"Bacteria"	"Gemmatimonadetes"	"NA"	"NA"	"NA"	"NA"	"NA"
367	"Bacteria"	"Armatimonadetes"	"NA"	"NA"	"NA"	"NA"	"NA"
520	"Bacteria"	"Candidatus Rokubacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
488	"Bacteria"	"Candidatus Marinimicrobia"	"NA"	"NA"	"NA"	"NA"	"NA"
44	"Eukaryota"	"Mucoromycota"	"NA"	"NA"	"NA"	"NA"	"NA"
361	"Bacteria"	"Calditrichaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"Aquificae"	"NA"	"NA"	"NA"	"NA"	"NA"
357	"Bacteria"	"Candidatus Saccharibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
339	"Bacteria"	"candidate division Zixibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
37	"Bacteria"	"Candidatus Margulisbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Chlorophyta"	"NA"	"NA"	"NA"	"NA"	"NA"
220	"Bacteria"	"Candidatus Peregrinibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
244	"Bacteria"	"Candidatus Cloacimonetes"	"NA"	"NA"	"NA"	"NA"	"NA"
243	"Bacteria"	"Candidatus Aminicenantes"	"NA"	"NA"	"NA"	"NA"	"NA"
201	"Bacteria"	"Caldiserica"	"NA"	"NA"	"NA"	"NA"	"NA"
193	"Bacteria"	"Nitrospinae"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Basidiomycota"	"NA"	"NA"	"NA"	"NA"	"NA"
222	"Bacteria"	"Candidatus Atribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
204	"Bacteria"	"Candidatus Moranbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
168	"Bacteria"	"Candidatus Latescibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
157	"Bacteria"	"Candidatus Magasanikbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
154	"Bacteria"	"Candidatus Parcubacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
152	"Archaea"	"Candidatus Bathyarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
44	"Bacteria"	"Thermodesulfobacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
137	"Bacteria"	"Candidatus Hydrogenedentes"	"NA"	"NA"	"NA"	"NA"	"NA"
133	"Bacteria"	"Candidatus Dadabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
78	"Bacteria"	"Rhodothermaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
94	"Bacteria"	"Candidatus Fermentibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
122	"Bacteria"	"Candidatus Falkowbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
120	"Bacteria"	"Candidatus Nomurabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
119	"Bacteria"	"candidate division WWE3"	"NA"	"NA"	"NA"	"NA"	"NA"
116	"Bacteria"	"Candidatus Kapabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
19	"Eukaryota"	"Evosea"	"NA"	"NA"	"NA"	"NA"	"NA"
112	"Bacteria"	"candidate division NC10"	"NA"	"NA"	"NA"	"NA"	"NA"
91	"Bacteria"	"Candidatus Riflebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
107	"Bacteria"	"candidate division WOR-3"	"NA"	"NA"	"NA"	"NA"	"NA"
105	"Bacteria"	"Candidatus Uhrbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
87	"Bacteria"	"Candidatus Wallbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
81	"Bacteria"	"Candidatus Tectomicrobia"	"NA"	"NA"	"NA"	"NA"	"NA"
80	"Bacteria"	"Candidatus Komeilibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
79	"Archaea"	"Candidatus Woesearchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
73	"Bacteria"	"Candidatus Woesebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
71	"Bacteria"	"Candidatus Aerophobetes"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Ciliophora"	"NA"	"NA"	"NA"	"NA"	"NA"
67	"Bacteria"	"Candidatus Bipolaricaulota"	"NA"	"NA"	"NA"	"NA"	"NA"
59	"Archaea"	"Candidatus Lokiarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
59	"Bacteria"	"Candidatus Roizmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
57	"Bacteria"	"Candidatus Gracilibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
56	"Bacteria"	"Candidatus Kaiserbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
53	"Bacteria"	"Candidatus Schekmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
52	"Bacteria"	"Candidatus Levybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
50	"Bacteria"	"Candidatus Eremiobacteraeota"	"NA"	"NA"	"NA"	"NA"	"NA"
50	"Bacteria"	"Candidatus Handelsmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
49	"Bacteria"	"Candidatus Berkelbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Bacillariophyta"	"NA"	"NA"	"NA"	"NA"	"NA"
45	"Bacteria"	"Candidatus Kuenenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
45	"Bacteria"	"Candidatus Eisenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
43	"Bacteria"	"Candidatus Poribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
43	"Bacteria"	"Candidatus Sungbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
42	"Archaea"	"Candidatus Thorarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
42	"Bacteria"	"Candidatus Nealsonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
40	"Bacteria"	"Candidatus Buchananbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
40	"Bacteria"	"Candidatus Desantisbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
40	"Bacteria"	"Candidatus Aureabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
37	"Bacteria"	"Candidatus Staskawiczbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
36	"Bacteria"	"Candidatus Gottesmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
36	"Bacteria"	"Candidatus Kryptonia"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Zoopagomycota"	"NA"	"NA"	"NA"	"NA"	"NA"
35	"Bacteria"	"Candidatus Doudnabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
35	"Bacteria"	"Candidatus Harrisonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
34	"Bacteria"	"Candidatus Daviesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
34	"Bacteria"	"Candidatus Delongbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
33	"Bacteria"	"Candidatus Yanofskybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
32	"Bacteria"	"Candidatus Abyssubacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
30	"Bacteria"	"Candidatus Sumerlaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
31	"Archaea"	"Candidatus Aenigmarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
22	"Archaea"	"Thaumarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
29	"Eukaryota"	"Microsporidia"	"NA"	"NA"	"NA"	"NA"	"NA"
27	"Bacteria"	"Candidatus Coatesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Archaea"	"Candidatus Korarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Bacteria"	"Candidatus Raymondbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Eukaryota"	"Perkinsozoa"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Archaea"	"Candidatus Altiarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
25	"Bacteria"	"Candidatus Hydrothermae"	"NA"	"NA"	"NA"	"NA"	"NA"
22	"Archaea"	"Candidatus Micrarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
21	"Bacteria"	"Candidatus Pacebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
21	"Bacteria"	"Candidatus Dormibacteraeota"	"NA"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Candidatus Edwardsbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
19	"Bacteria"	"candidate division CPR2"	"NA"	"NA"	"NA"	"NA"	"NA"
19	"Bacteria"	"Candidatus Collierbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
18	"Eukaryota"	"Heterolobosea"	"NA"	"NA"	"NA"	"NA"	"NA"
18	"Bacteria"	"Candidatus Kerfeldbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
16	"Bacteria"	"Candidatus Wolfebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
15	"Bacteria"	"Candidatus Woykebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
15	"Bacteria"	"Candidatus Zambryskibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"Candidatus Shapirobacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"Candidatus Amesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"Candidatus Glassbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Campbellbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Lindowbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Taylorbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Candidatus Beckwithbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Candidatus Portnoybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Candidatus Wirthbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
11	"Bacteria"	"Candidatus Giovannonibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
10	"Eukaryota"	"Cryptomycota"	"NA"	"NA"	"NA"	"NA"	"NA"
10	"Archaea"	"Candidatus Heimdallarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
10	"Bacteria"	"Candidatus Goldbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
9	"Bacteria"	"candidate division KD3-62"	"NA"	"NA"	"NA"	"NA"	"NA"
9	"Bacteria"	"Candidatus Azambacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Firestonebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"candidate division CPR3"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Candidatus Curtissbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Candidatus Cerribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Eukaryota"	"Endomyxa"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Discosea"	"NA"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"Candidatus Blackburnbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"Candidatus Vogelbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"candidate division LCP-89"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"Foraminifera"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Fischerbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Lloydbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Archaea"	"Candidatus Verstraetearchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Microgenomates"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Chisholmbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Colwellbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Jacksonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Niyogibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Candidatus Spechtbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Imbricatea"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Tagabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Wildermuthbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Yonathbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Cercozoa"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Candidatus Ryanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Candidatus Terrybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Candidatus Odinarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Candidatus Diapherotrites"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Jorgensenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Fraserbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Andersenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Liptonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Candidatus Marsarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
3520	"Viruses"	NA	NA	NA	NA	NA	NA
3053441	"cannot be assigned to a (non-viral) phylum"	NA	NA	NA	NA	NA	NA
21912818	"unclassified"	NA	NA	NA	NA	NA	NA
12514	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"NA"	"NA"	"NA"	"NA"
31368	"Bacteria"	"Firmicutes"	"Clostridia"	"NA"	"NA"	"NA"	"NA"
1416	"Bacteria"	"Firmicutes"	"Bacilli"	"NA"	"NA"	"NA"	"NA"
506	"Bacteria"	"Firmicutes"	"Negativicutes"	"NA"	"NA"	"NA"	"NA"
5052	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"NA"	"NA"	"NA"	"NA"
4507	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NA"	"NA"	"NA"	"NA"
3121	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"NA"	"NA"	"NA"	"NA"
557	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"NA"	"NA"	"NA"	"NA"
1678	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"NA"	"NA"	"NA"	"NA"
1143	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"NA"	"NA"	"NA"	"NA"
980	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"NA"	"NA"	"NA"	"NA"
377	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"NA"	"NA"	"NA"	"NA"
122	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"NA"	"NA"	"NA"	"NA"
3629	"Bacteria"	"Elusimicrobia"	"Elusimicrobia"	"NA"	"NA"	"NA"	"NA"
2346	"Bacteria"	"Firmicutes"	"Tissierellia"	"NA"	"NA"	"NA"	"NA"
130	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"NA"	"NA"	"NA"	"NA"
567	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"NA"	"NA"	"NA"	"NA"
40	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Tenericutes"	"Mollicutes"	"NA"	"NA"	"NA"	"NA"
229	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"NA"	"NA"	"NA"	"NA"
5	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"NA"	"NA"	"NA"	"NA"
119	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"NA"	"NA"	"NA"	"NA"
57	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"NA"	"NA"	"NA"	"NA"
119	"Archaea"	"Euryarchaeota"	"Thermoplasmata"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Thermotogae"	"Thermotogae"	"NA"	"NA"	"NA"	"NA"
231	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"NA"	"NA"	"NA"	"NA"
76	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"NA"	"NA"	"NA"	"NA"
394	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"NA"	"NA"	"NA"	"NA"
39	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Proteobacteria"	"Oligoflexia"	"NA"	"NA"	"NA"	"NA"
14	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"NA"	"NA"	"NA"	"NA"
38	"Bacteria"	"Nitrospirae"	"Nitrospira"	"NA"	"NA"	"NA"	"NA"
63	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"NA"	"NA"	"NA"	"NA"
236	"Bacteria"	"Proteobacteria"	"Zetaproteobacteria"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Rhodophyta"	"Bangiophyceae"	"NA"	"NA"	"NA"	"NA"
33	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Planctomycetes"	"Candidatus Brocadiae"	"NA"	"NA"	"NA"	"NA"
27	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"NA"	"NA"	"NA"	"NA"
124	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Acidobacteria"	"Holophagae"	"NA"	"NA"	"NA"	"NA"
6	"Eukaryota"	"Ascomycota"	"Dothideomycetes"	"NA"	"NA"	"NA"	"NA"
120	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	"NA"	"NA"	"NA"	"NA"
4	"Archaea"	"Euryarchaeota"	"Halobacteria"	"NA"	"NA"	"NA"	"NA"
9	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"NA"	"NA"	"NA"	"NA"
39	"Bacteria"	"Chloroflexi"	"Caldilineae"	"NA"	"NA"	"NA"	"NA"
122	"Eukaryota"	"NA"	"Oomycota"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Euglenozoa"	"Kinetoplastea"	"NA"	"NA"	"NA"	"NA"
84	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"NA"	"NA"	"NA"	"NA"
36	"Eukaryota"	"Chlorophyta"	"Trebouxiophyceae"	"NA"	"NA"	"NA"	"NA"
34	"Eukaryota"	"Ascomycota"	"Leotiomycetes"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Chlorophyta"	"Chlorophyceae"	"NA"	"NA"	"NA"	"NA"
56	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Evosea"	"Eumycetozoa"	"NA"	"NA"	"NA"	"NA"
17	"Archaea"	"Euryarchaeota"	"Thermococci"	"NA"	"NA"	"NA"	"NA"
50	"Bacteria"	"Chloroflexi"	"Candidatus Thermofonsia"	"NA"	"NA"	"NA"	"NA"
49	"Eukaryota"	"NA"	"Phaeophyceae"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"Chytridiomycota"	"Chytridiomycetes"	"NA"	"NA"	"NA"	"NA"
46	"Eukaryota"	"NA"	"Bigyra"	"NA"	"NA"	"NA"	"NA"
23	"Archaea"	"Euryarchaeota"	"Candidatus Poseidoniia"	"NA"	"NA"	"NA"	"NA"
31	"Archaea"	"Euryarchaeota"	"Hadesarchaea"	"NA"	"NA"	"NA"	"NA"
30	"Eukaryota"	"NA"	"Choanoflagellata"	"NA"	"NA"	"NA"	"NA"
30	"Bacteria"	"Candidatus Margulisbacteria"	"Candidatus Marinamargulisbacteria"	"NA"	"NA"	"NA"	"NA"
30	"Bacteria"	"Candidatus Margulisbacteria"	"Candidatus Riflemargulisbacteria"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"NA"	"NA"	"NA"	"NA"
28	"Bacteria"	"Proteobacteria"	"Candidatus Muproteobacteria"	"NA"	"NA"	"NA"	"NA"
27	"Bacteria"	"Proteobacteria"	"Candidatus Lambdaproteobacteria"	"NA"	"NA"	"NA"	"NA"
26	"Bacteria"	"Candidatus Peregrinibacteria"	"Candidatus Peribacteria"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Haptista"	"Haptophyta"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Euryarchaeota"	"Archaeoglobi"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Basidiomycota"	"Tremellomycetes"	"NA"	"NA"	"NA"	"NA"
18	"Bacteria"	"Candidatus Riflebacteria"	"Candidatus Ozemobacteria"	"NA"	"NA"	"NA"	"NA"
13	"Eukaryota"	"NA"	"Dinophyceae"	"NA"	"NA"	"NA"	"NA"
13	"Eukaryota"	"NA"	"Eustigmatophyceae"	"NA"	"NA"	"NA"	"NA"
11	"Bacteria"	"Acidobacteria"	"Vicinamibacteria"	"NA"	"NA"	"NA"	"NA"
9	"Eukaryota"	"NA"	"Cryptophyceae"	"NA"	"NA"	"NA"	"NA"
8	"Eukaryota"	"NA"	"Pelagophyceae"	"NA"	"NA"	"NA"	"NA"
7	"Archaea"	"Euryarchaeota"	"Candidatus Methanofastidiosa"	"NA"	"NA"	"NA"	"NA"
6	"Eukaryota"	"NA"	"Raphidophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Basidiomycota"	"Microbotryomycetes"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"Discosea"	"Flabellinia"	"NA"	"NA"	"NA"	"NA"
5	"Archaea"	"Euryarchaeota"	"Theionarchaea"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"NA"	"Dictyochophyceae"	"NA"	"NA"	"NA"	"NA"
3	"Archaea"	"Euryarchaeota"	"Nanohaloarchaea"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Chloroflexi"	"Thermoflexia"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Chloroflexi"	"Tepidiformia"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"NA"	"Glaucocystophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"NA"	"Chrysophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Cercozoa"	"Chlorarachniophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Euryarchaeota"	"Methanonatronarchaeia"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"NA"	"Candidatus Babeliae"	"NA"	"NA"	"NA"	"NA"
3520	"Viruses"	NA	NA	NA	NA	NA	NA
4374611	"cannot be assigned to a (non-viral) class"	NA	NA	NA	NA	NA	NA
21912818	"unclassified"	NA	NA	NA	NA	NA	NA
2016370	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"NA"	"NA"	"NA"
1422617	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"NA"
1341	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"NA"	"NA"	"NA"
