"reads"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
252	"Archaea"	"Candidatus Woesearchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
25	"Bacteria"	"Caldiserica"	"NA"	"NA"	"NA"	"NA"	"NA"
236	"Bacteria"	"Candidatus Roizmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
234	"Bacteria"	"Candidatus Tectomicrobia"	"NA"	"NA"	"NA"	"NA"	"NA"
218	"Bacteria"	"Candidatus Latescibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
102	"Bacteria"	"Nitrospinae"	"NA"	"NA"	"NA"	"NA"	"NA"
202	"Eukaryota"	"Parabasalia"	"NA"	"NA"	"NA"	"NA"	"NA"
182	"Bacteria"	"Candidatus Atribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
178	"Bacteria"	"Candidatus Vogelbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
144	"Bacteria"	"Candidatus Parcubacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
142	"Archaea"	"Candidatus Bathyarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
138	"Bacteria"	"Candidatus Falkowbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
45	"Bacteria"	"Rhodothermaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
126	"Bacteria"	"Candidatus Bipolaricaulota"	"NA"	"NA"	"NA"	"NA"	"NA"
123	"Bacteria"	"Candidatus Magasanikbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
116	"Eukaryota"	"Fornicata"	"NA"	"NA"	"NA"	"NA"	"NA"
95	"Bacteria"	"Candidatus Riflebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
109	"Bacteria"	"Candidatus Dadabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
108	"Archaea"	"Candidatus Thorarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Crenarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
105	"Bacteria"	"Candidatus Uhrbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
94	"Bacteria"	"Candidatus Doudnabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
81	"Bacteria"	"Candidatus Kryptonia"	"NA"	"NA"	"NA"	"NA"	"NA"
80	"Bacteria"	"Candidatus Poribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
79	"Bacteria"	"candidate division NC10"	"NA"	"NA"	"NA"	"NA"	"NA"
78	"Bacteria"	"candidate division WWE3"	"NA"	"NA"	"NA"	"NA"	"NA"
75	"Bacteria"	"Candidatus Aerophobetes"	"NA"	"NA"	"NA"	"NA"	"NA"
73	"Bacteria"	"Candidatus Hydrogenedentes"	"NA"	"NA"	"NA"	"NA"	"NA"
72	"Archaea"	"Candidatus Lokiarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Zoopagomycota"	"NA"	"NA"	"NA"	"NA"	"NA"
62	"Archaea"	"Thaumarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
67	"Bacteria"	"Candidatus Gottesmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
66	"Bacteria"	"Candidatus Shapirobacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
64	"Bacteria"	"Candidatus Gracilibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
60	"Bacteria"	"Candidatus Kapabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
47	"Bacteria"	"Candidatus Sumerlaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
57	"Bacteria"	"Candidatus Kaiserbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
57	"Bacteria"	"Candidatus Handelsmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
54	"Bacteria"	"candidate division WOR-3"	"NA"	"NA"	"NA"	"NA"	"NA"
54	"Bacteria"	"Candidatus Buchananbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
50	"Bacteria"	"Candidatus Eisenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
50	"Archaea"	"Candidatus Altiarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
47	"Bacteria"	"Candidatus Woesebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
47	"Bacteria"	"Candidatus Yanofskybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
31	"Bacteria"	"Candidatus Fermentibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
46	"Bacteria"	"Candidatus Moranbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
44	"Bacteria"	"candidate division KD3-62"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Bacillariophyta"	"NA"	"NA"	"NA"	"NA"	"NA"
43	"Bacteria"	"Candidatus Raymondbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
41	"Bacteria"	"Candidatus Wallbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
39	"Bacteria"	"Candidatus Dormibacteraeota"	"NA"	"NA"	"NA"	"NA"	"NA"
36	"Eukaryota"	"Microsporidia"	"NA"	"NA"	"NA"	"NA"	"NA"
35	"Bacteria"	"Candidatus Abyssubacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
32	"Bacteria"	"Candidatus Schekmanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
32	"Bacteria"	"Candidatus Harrisonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
31	"Bacteria"	"Candidatus Portnoybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
29	"Eukaryota"	"Perkinsozoa"	"NA"	"NA"	"NA"	"NA"	"NA"
28	"Bacteria"	"Candidatus Berkelbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
28	"Bacteria"	"Candidatus Delongbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Archaea"	"Candidatus Heimdallarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
26	"Bacteria"	"candidate division LCP-89"	"NA"	"NA"	"NA"	"NA"	"NA"
24	"Eukaryota"	"Heterolobosea"	"NA"	"NA"	"NA"	"NA"	"NA"
24	"Bacteria"	"Candidatus Nomurabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
23	"Bacteria"	"Candidatus Hydrothermae"	"NA"	"NA"	"NA"	"NA"	"NA"
23	"Bacteria"	"Candidatus Nealsonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
22	"Bacteria"	"Candidatus Coatesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
21	"Bacteria"	"Candidatus Kerfeldbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
20	"Eukaryota"	"Cryptomycota"	"NA"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Candidatus Eremiobacteraeota"	"NA"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Candidatus Komeilibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
20	"Bacteria"	"Candidatus Staskawiczbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
19	"Archaea"	"Candidatus Korarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
19	"Bacteria"	"Candidatus Pacebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
17	"Bacteria"	"Candidatus Firestonebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
16	"Bacteria"	"Candidatus Daviesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
16	"Bacteria"	"Candidatus Colwellbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
15	"Archaea"	"Candidatus Micrarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
15	"Bacteria"	"Candidatus Ryanbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"candidate division CPR2"	"NA"	"NA"	"NA"	"NA"	"NA"
14	"Bacteria"	"Candidatus Jorgensenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Levybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Edwardsbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Lloydbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Zambryskibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Candidatus Desantisbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Eukaryota"	"Foraminifera"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Candidatus Giovannonibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Candidatus Woykebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
11	"Eukaryota"	"Discosea"	"NA"	"NA"	"NA"	"NA"	"NA"
11	"Bacteria"	"Candidatus Sungbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
11	"Bacteria"	"Candidatus Terrybacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
10	"Bacteria"	"Candidatus Microgenomates"	"NA"	"NA"	"NA"	"NA"	"NA"
9	"Bacteria"	"Candidatus Wolfebacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"candidate division CPR3"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Kuenenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Azambacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Taylorbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Yonathbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
8	"Bacteria"	"Candidatus Aureabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Eukaryota"	"Imbricatea"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Candidatus Amesbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Candidatus Adlerbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"Candidatus Collierbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"Candidatus Beckwithbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Glassbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Andersenbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Wildermuthbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Bacteria"	"Candidatus Wirthbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"Endomyxa"	"NA"	"NA"	"NA"	"NA"	"NA"
4	"Archaea"	"Candidatus Aenigmarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"candidate division CPR1"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Curtissbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Lindowbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Blackburnbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Chisholmbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Candidatus Goldbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Candidatus Spechtbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Candidatus Verstraetearchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Candidatus Odinarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Candidatus Cerribacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Candidatus Diapherotrites"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Campbellbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Fraserbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Liptonbacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Niyogibacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Candidatus Tagabacteria"	"NA"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Candidatus Hydrothermarchaeota"	"NA"	"NA"	"NA"	"NA"	"NA"
769	"Viruses"	NA	NA	NA	NA	NA	NA
1786552	"cannot be assigned to a (non-viral) phylum"	NA	NA	NA	NA	NA	NA
15873838	"unclassified"	NA	NA	NA	NA	NA	NA
13147	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"NA"	"NA"	"NA"	"NA"
418	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"NA"	"NA"	"NA"	"NA"
39352	"Bacteria"	"Firmicutes"	"Clostridia"	"NA"	"NA"	"NA"	"NA"
5340	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NA"	"NA"	"NA"	"NA"
2968	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"NA"	"NA"	"NA"	"NA"
816	"Bacteria"	"Firmicutes"	"Bacilli"	"NA"	"NA"	"NA"	"NA"
4949	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"NA"	"NA"	"NA"	"NA"
2046	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"NA"	"NA"	"NA"	"NA"
490	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"NA"	"NA"	"NA"	"NA"
3556	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"NA"	"NA"	"NA"	"NA"
4	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"NA"	"NA"	"NA"	"NA"
206	"Bacteria"	"Firmicutes"	"Negativicutes"	"NA"	"NA"	"NA"	"NA"
76	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"NA"	"NA"	"NA"	"NA"
979	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"NA"	"NA"	"NA"	"NA"
125	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"NA"	"NA"	"NA"	"NA"
34	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"NA"	"NA"	"NA"	"NA"
1421	"Bacteria"	"Firmicutes"	"Tissierellia"	"NA"	"NA"	"NA"	"NA"
1881	"Bacteria"	"Elusimicrobia"	"Elusimicrobia"	"NA"	"NA"	"NA"	"NA"
425	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Tenericutes"	"Mollicutes"	"NA"	"NA"	"NA"	"NA"
331	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"NA"	"NA"	"NA"	"NA"
6	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"NA"	"NA"	"NA"	"NA"
44	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"NA"	"NA"	"NA"	"NA"
73	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"NA"	"NA"	"NA"	"NA"
703	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"NA"	"NA"	"NA"	"NA"
13	"Bacteria"	"Thermotogae"	"Thermotogae"	"NA"	"NA"	"NA"	"NA"
40	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"NA"	"NA"	"NA"	"NA"
185	"Archaea"	"Euryarchaeota"	"Thermoplasmata"	"NA"	"NA"	"NA"	"NA"
55	"Bacteria"	"Nitrospirae"	"Nitrospira"	"NA"	"NA"	"NA"	"NA"
208	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"NA"	"NA"	"NA"	"NA"
87	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"NA"	"NA"	"NA"	"NA"
52	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"NA"	"NA"	"NA"	"NA"
41	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"NA"	"NA"	"NA"	"NA"
233	"Bacteria"	"Proteobacteria"	"Zetaproteobacteria"	"NA"	"NA"	"NA"	"NA"
251	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"NA"	"NA"	"NA"	"NA"
23	"Archaea"	"Euryarchaeota"	"Halobacteria"	"NA"	"NA"	"NA"	"NA"
7	"Bacteria"	"Planctomycetes"	"Candidatus Brocadiae"	"NA"	"NA"	"NA"	"NA"
11	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"NA"	"NA"	"NA"	"NA"
26	"Eukaryota"	"Chlorophyta"	"Trebouxiophyceae"	"NA"	"NA"	"NA"	"NA"
2	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"NA"	"NA"	"NA"	"NA"
6	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"NA"	"NA"	"NA"	"NA"
160	"Bacteria"	"Candidatus Peregrinibacteria"	"Candidatus Peribacteria"	"NA"	"NA"	"NA"	"NA"
127	"Eukaryota"	"NA"	"Oomycota"	"NA"	"NA"	"NA"	"NA"
4	"Eukaryota"	"Ascomycota"	"Leotiomycetes"	"NA"	"NA"	"NA"	"NA"
7	"Eukaryota"	"Ascomycota"	"Dothideomycetes"	"NA"	"NA"	"NA"	"NA"
44	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"NA"	"NA"	"NA"	"NA"
20	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"NA"	"NA"	"NA"	"NA"
47	"Bacteria"	"Chloroflexi"	"Caldilineae"	"NA"	"NA"	"NA"	"NA"
1	"Archaea"	"Euryarchaeota"	"Candidatus Poseidoniia"	"NA"	"NA"	"NA"	"NA"
60	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Ciliophora"	"Oligohymenophorea"	"NA"	"NA"	"NA"	"NA"
7	"Eukaryota"	"Evosea"	"Eumycetozoa"	"NA"	"NA"	"NA"	"NA"
27	"Bacteria"	"Acidobacteria"	"Holophagae"	"NA"	"NA"	"NA"	"NA"
3	"Eukaryota"	"Euglenozoa"	"Kinetoplastea"	"NA"	"NA"	"NA"	"NA"
31	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Chytridiomycota"	"Chytridiomycetes"	"NA"	"NA"	"NA"	"NA"
56	"Bacteria"	"Proteobacteria"	"Candidatus Lambdaproteobacteria"	"NA"	"NA"	"NA"	"NA"
51	"Eukaryota"	"NA"	"Bigyra"	"NA"	"NA"	"NA"	"NA"
48	"Bacteria"	"Candidatus Margulisbacteria"	"Candidatus Marinamargulisbacteria"	"NA"	"NA"	"NA"	"NA"
1	"Bacteria"	"Actinobacteria"	"Nitriliruptoria"	"NA"	"NA"	"NA"	"NA"
43	"Eukaryota"	"NA"	"Cryptophyceae"	"NA"	"NA"	"NA"	"NA"
42	"Bacteria"	"Candidatus Margulisbacteria"	"Candidatus Riflemargulisbacteria"	"NA"	"NA"	"NA"	"NA"
38	"Bacteria"	"Acidobacteria"	"Vicinamibacteria"	"NA"	"NA"	"NA"	"NA"
36	"Archaea"	"Euryarchaeota"	"Candidatus Methanofastidiosa"	"NA"	"NA"	"NA"	"NA"
26	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"NA"	"NA"	"NA"	"NA"
31	"Eukaryota"	"NA"	"Dinophyceae"	"NA"	"NA"	"NA"	"NA"
4	"Archaea"	"Euryarchaeota"	"Thermococci"	"NA"	"NA"	"NA"	"NA"
15	"Archaea"	"Euryarchaeota"	"Archaeoglobi"	"NA"	"NA"	"NA"	"NA"
8	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Haptista"	"Haptophyta"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Bacillariophyta"	"Coscinodiscophyceae"	"NA"	"NA"	"NA"	"NA"
26	"Bacteria"	"Chloroflexi"	"Candidatus Thermofonsia"	"NA"	"NA"	"NA"	"NA"
24	"Bacteria"	"Proteobacteria"	"Candidatus Muproteobacteria"	"NA"	"NA"	"NA"	"NA"
21	"Eukaryota"	"NA"	"Choanoflagellata"	"NA"	"NA"	"NA"	"NA"
12	"Bacteria"	"Chloroflexi"	"Thermoflexia"	"NA"	"NA"	"NA"	"NA"
18	"Eukaryota"	"NA"	"Pelagophyceae"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Basidiomycota"	"Tremellomycetes"	"NA"	"NA"	"NA"	"NA"
17	"Bacteria"	"Candidatus Riflebacteria"	"Candidatus Ozemobacteria"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Evosea"	"Variosea"	"NA"	"NA"	"NA"	"NA"
11	"Archaea"	"Euryarchaeota"	"Theionarchaea"	"NA"	"NA"	"NA"	"NA"
10	"Eukaryota"	"NA"	"Phaeophyceae"	"NA"	"NA"	"NA"	"NA"
8	"Eukaryota"	"NA"	"Eustigmatophyceae"	"NA"	"NA"	"NA"	"NA"
5	"Eukaryota"	"NA"	"Dictyochophyceae"	"NA"	"NA"	"NA"	"NA"
4	"Eukaryota"	"NA"	"Glaucocystophyceae"	"NA"	"NA"	"NA"	"NA"
3	"Archaea"	"Euryarchaeota"	"Hadesarchaea"	"NA"	"NA"	"NA"	"NA"
3	"Bacteria"	"Chloroflexi"	"Tepidiformia"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"Cercozoa"	"Chlorarachniophyceae"	"NA"	"NA"	"NA"	"NA"
2	"Eukaryota"	"NA"	"Polycystinea"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Euryarchaeota"	"Methanonatronarchaeia"	"NA"	"NA"	"NA"	"NA"
2	"Archaea"	"Euryarchaeota"	"Nanohaloarchaea"	"NA"	"NA"	"NA"	"NA"
1	"Eukaryota"	"Tubulinea"	"Echinamoebida"	"NA"	"NA"	"NA"	"NA"
769	"Viruses"	NA	NA	NA	NA	NA	NA
2472277	"cannot be assigned to a (non-viral) class"	NA	NA	NA	NA	NA	NA
15873838	"unclassified"	NA	NA	NA	NA	NA	NA
879043	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"NA"	"NA"	"NA"
2383	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"NA"	"NA"	"NA"
829112	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"NA"
332	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"NA"	"NA"	"NA"
33513	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"NA"	"NA"	"NA"
