RelTime,Delta,CO2
-0.733333333,-8.12,0.82
-0.433333333,-15.27,1.03
-0.116666667,-15.04,0.86
0,NA,NA
0.85,246.8,1
1.166666667,934.69,1.14
1.5,1406.1,0.9
1.816666667,1593.55,0.71
2.1,1598.9,1.01
2.416666667,1277.8,1
