RelTime,Delta,CO2
-0.683333333,-25.53,0.69
-0.416666667,-25.98,0.88
-0.15,-25.94,0.93
0,NA,NA
0.133333333,98.7,0.95
0.433333333,142.5,1.04
0.733333333,181.99,1.04
1.016666667,258.02,0.9
1.3,319.25,0.8
1.566666667,347.01,1.11
1.883333333,411.11,1.11
2.166666667,488.16,1.67
2.616666667,582.75,0.79
2.9,616.31,0.81
3.183333333,744.76,1.1
3.483333333,756.41,0.83
3.766666667,747.84,0.89
4.05,668.2,0.73
4.333333333,590.46,0.74
