RelTime,Delta,CO2
-0.816666667,-20.4,0.96
-0.5,-20.19,1.24
-0.116666667,-20.23,1.17
0,NA,NA
0.25,-21.32,1.1
0.6,-19.59,0.99
0.933333333,-17.74,1.04
1.283333333,-16.55,0.95
1.616666667,-17.29,1.03
1.95,-17.57,0.98
