RelTime,Delta,CO2
-0.8,-25.28,1.07
-0.5,-25.19,0.95
-0.133333333,-24.84,0.8
0,NA,NA
0.15,-30.25,0.74
0.416666667,-26.21,0.86
0.783333333,-27.99,0.53
1.033333333,-26.66,0.94
1.35,-26.98,0.92
1.65,-26.54,1.14
1.966666667,-26.14,0.69
2.45,-26.94,0.52
2.716666667,-25.67,0.7
