RelTime,Delta,CO2
-0.7,-24.59,0.84
-0.416666667,-24.74,0.94
-0.133333333,-24.06,0.75
0,NA,NA
0.416666667,86.55,1.01
0.716666667,108.2,0.55
0.966666667,129.48,0.51
1.216666667,149.47,0.65
1.5,185.86,0.89
1.766666667,187.68,0.86
2.05,154.18,0.74
2.333333333,147.05,0.87
2.616666667,149.96,0.88
2.9,155.68,0.77
3.166666667,157.63,1.26
3.5,95.44,0.97
3.783333333,87.25,0.9
4.066666667,75.3,0.76
4.366666667,72.2,0.95
