RelTime,Delta,CO2
-0.833333333,-19.67,1.17
-0.516666667,-21.22,0.85
-0.216666667,-21.69,1.18
0,NA,NA
0.116666667,-26.89,1.24
0.45,-8.1,0.8
0.733333333,16.41,0.83
1.033333333,331.17,0.92
1.35,692.5,0.88
1.65,747.61,0.97
1.966666667,716.37,0.85
2.266666667,644,0.95
2.583333333,530.96,0.93
