RelTime,Delta,CO2
-1,-21.24,0.67
-0.716666667,-20.44,0.98
-0.383333333,-19.75,0.93
-0.066666667,-19.83,0.87
0,NA,NA
0.25,-20.94,1.23
0.633333333,-20.09,0.78
0.95,-20,0.83
1.583333333,-16.17,0.82
1.9,-9.83,1.07
2.25,-10.95,0.81
