RelTime,Delta,CO2
-0.683333333,-24.85,0.66
-0.4,-25.1,1.02
-0.1,-25.1,0.75
0,NA,NA
0.166666667,33.58,1.07
0.45,153.21,0.62
0.733333333,195.1,0.79
1,188.04,1.09
1.3,157.62,0.86
1.6,127.3,0.69
1.85,110.32,0.65
2.116666667,99.87,0.91
2.4,89.53,1.02
2.716666667,79.94,1.12
3.016666667,67.6,0.92
3.3,60.74,0.98
3.583333333,50.28,1.06
3.9,45.48,1.03
4.183333333,39.7,0.73
