RelTime,Delta,CO2
-0.683333333,-24.66,0.94
-0.4,-24.75,0.66
-0.116666667,-24.35,0.96
0,NA,NA
0.166666667,9.34,0.89
0.45,71.42,0.77
0.783333333,110.9,0.71
1.066666667,118.68,0.99
1.35,188.79,0.85
1.633333333,103.72,0.66
1.916666667,90.11,0.56
2.166666667,80.64,0.74
2.45,79.45,0.94
2.733333333,71.81,0.8
3.383333333,57.69,1.04
3.666666667,45.95,0.73
3.933333333,49.19,1.07
4.233333333,39.03,0.78
