RelTime,Delta,CO2
-1.05,-24.07,0.93
-0.766666667,-21.78,0.96
-0.466666667,-21.55,0.93
0,NA,NA
-0.183333333,4.3,0.08
0.05,26.98,0.06
0.3,-27.85,0.78
0.616666667,-21.26,0.91
0.933333333,-20.08,0.8
1.233333333,-21.09,0.94
1.55,-20.62,0.78
1.85,-20.75,0.81
2.15,-21.71,0.69
2.45,-21.29,0.85
2.766666667,-20.7,0.87
