RelTime,Delta,CO2
-0.466666667,-26.18,0.9
-0.183333333,-29.09,1.01
0,NA,NA
0.183333333,-27.02,0.7
0.466666667,-24.86,0.77
0.75,-24.64,0.9
1.033333333,-24.73,0.82
1.316666667,-8.55,0.13
1.633333333,-24.88,0.94
1.95,-25.39,1.16
2.3,-24.64,0.74
2.566666667,-22.56,0.54
2.866666667,-24.92,1.01
,,
