RelTime,Delta,CO2
-0.85,-21.43,0.91
-0.333333333,-22.17,0.73
-0.1,-22.72,0.66
0,NA,NA
0.233333333,20.97,0.81
0.616666667,305.01,0.86
1.066666667,346.8,0.51
1.55,323.73,0.73
1.966666667,380.81,0.67
2.4,995.51,0.93
2.783333333,1713.79,0.96
3.283333333,1805.2,0.91
3.7,1968.83,0.76
4.35,2145.45,1.02
4.466666667,1962.59,0.73
