RelTime,Delta,CO2
-0.4,-23.37,0.72
-0.166666667,-25.6,0.79
0,NA,NA
0.133333333,-26.57,0.45
0.4,-23.87,0.76
0.683333333,-25.4,0.97
0.966666667,-24.63,0.98
1.266666667,12.81,0.84
1.566666667,-24.33,0.9
1.85,-9.58,0.37
2.183333333,-25.11,0.59
2.433333333,-25.48,0.74
,,
,,
