RelTime,Delta,CO2
-1.55,-22.43,0.98
-1.2,-21.96,1.16
-0.883333333,-22.71,1.02
0,NA,NA
0.183333333,31.65,0.79
0.5,107.79,0.5
0.8,116.47,0.76
1.133333333,116.08,0.8
1.466666667,114.16,0.36
1.916666667,80.21,1
2.25,71.33,0.95
2.683333333,64.53,0.83
3.016666667,55.79,0.68
3.3,42.94,0.83
3.633333333,35.59,0.94
4,27.85,0.92
4.35,28.12,0.7
