RelTime,Delta,CO2
-0.5,-26.04,0.81
-0.166666667,-24.44,0.95
0,NA,NA
0.133333333,-26.61,0.95
0.433333333,-23.09,0.98
0.716666667,-21.97,0.91
1.016666667,-22.29,0.71
1.3,-20.47,0.69
1.583333333,5.9,0.2
1.883333333,42.89,0.74
2.25,287.43,0.74
2.466666667,516.25,0.82
,,
,,
