RelTime,Delta,CO2
-0.95,-24.95,0.58
-0.5,-25.34,1.13
-0.183333333,-25.35,0.97
0,NA,NA
0.166666667,-26.95,0.69
0.433333333,-24.94,0.77
0.75,-25.05,0.8
1.033333333,-24.48,1.03
1.35,-25.37,0.68
1.616666667,-25,0.84
1.9,-24.78,0.62
2.166666667,-23.83,0.91
2.466666667,-24.4,1.02
2.766666667,-24.27,1.05
