RelTime,Delta,CO2
-0.80,-20.73,0.95
-0.50,-20.33,0.7
-0.13,-19.97,0.65
0.00,NA,NA
0.22,-22.15,1.11
0.53,-22.04,0.98
0.85,-21.56,0.99
1.12,-21.98,0.97
1.40,-22.45,1.19
1.716666667,-21.61,0.84
2.066666667,-21.94,0.61
2.333333333,-22.7,0.58
2.6,-22.05,0.9
