RelTime,Delta,CO2
-0.85,-23.78,0.56
-0.6,-23.44,0.89
-0.3,-23.81,1
0,NA,NA
0.4,-24.64,0.91
0.583333333,-23.76,0.87
0.866666667,-23.16,0.88
1.166666667,-22.61,0.83
1.45,-21.17,0.8
1.833333333,-21.59,0.8
2.116666667,-19.32,0.72
2.4,-18.81,0.71
