RelTime,Delta,CO2
-1.033333333,-24.86,0.97
-0.566666667,-24.85,0.92
-0.283333333,-24.62,0.89
0,NA,NA
0.266666667,-29.12,1.22
0.6,-23.74,1.04
0.9,-20.81,0.97
1.183333333,-20.36,0.56
1.433333333,-19.74,0.68
1.7,-19.71,0.92
1.983333333,-17.76,1.08
2.283333333,-13.46,0.65
2.533333333,-5.5,0.92
2.816666667,1.38,0.63
