RelTime,Delta,CO2
-0.78,-22.34,0.51
-0.52,-20.51,1.11
-0.17,-20.62,0.92
0.00,NA,NA
0.15,-19.7,0.35
0.42,-24.72,0.51
0.683333333,-22.38,0.79
0.983333333,-22.18,0.81
1.283333333,-22.19,0.79
1.566666667,-21.35,0.87
1.883333333,-21.3,0.83
2.183333333,-21.54,0.67
2.466666667,-20.2,1.1
2.8,-21.32,0.98
