RelTime,Delta,CO2
-0.766666667,-21.71,1.04
-0.466666667,-21.21,0.91
-0.166666667,-21.1,1.06
0,NA,NA
0.166666667,38.23,1.66
0.716666667,318.01,0.94
1.066666667,274.68,1.01
2.3,158.67,0.92
2.65,129.58,1.45
3.15,86.47,0.87
4.25,16.44,0.77
