RelTime,Delta,CO2
-0.8,-21.29,0.63
-0.566666667,-21.14,0.59
-0.316666667,-20.42,0.8
0,NA,NA
-0.066666667,-5.58,0.18
0.166666667,-16.91,0.24
0.383333333,-23.81,0.38
0.616666667,-25.2,1.13
0.883333333,-21.74,0.93
1.15,-21.29,0.85
1.4,-20.33,0.65
1.633333333,-20.99,0.54
1.883333333,-20.18,0.93
2.133333333,-20.29,0.71
2.383333333,-20.55,0.68
2.633333333,-21.05,0.81
2.883333333,-20.45,0.92
