RelTime,Delta,CO2
-0.433333333,-23.26,0.66
-0.15,-24.33,0.76
0,NA,NA
0.116666667,-23.59,0.82
0.4,NA,NA
0.766666667,-19.12,0.73
1.2,-19.37,0.8
1.55,-20.01,0.97
1.95,-20.78,0.91
2.216666667,NA,NA
2.416666667,-20.66,0.59
