RelTime,Delta,CO2
-0.733333333,-22.04,0.87
-0.45,-21.53,0.9
-0.15,-22.16,0.84
0,NA,NA
0.133333333,-27.09,0.91
0.416666667,-23.63,1.07
0.733333333,-23.33,0.96
1.016666667,-22.71,1.1
1.333333333,-23.29,1.07
1.633333333,-23.06,0.95
1.933333333,-23.32,0.92
2.216666667,-23.3,0.86
2.516666667,-23.27,1.02
2.85,-22.66,1
