RelTime,Delta,CO2
-0.6,-25.47,1
-0.2,-26.46,0.65
0,NA,NA
0.25,-27.09,0.66
0.533333333,-26.43,0.93
0.883333333,-25.99,1.11
1.15,-26.3,0.74
1.433333333,-24.77,0.81
1.733333333,-24.35,0.94
2.033333333,-24.86,0.97
2.316666667,-24.77,0.92
2.633333333,-25.02,1.01
2.8,-26.39,0.69
