RelTime,Delta,CO2
-0.866666667,-24.25,0.94
-0.583333333,-24.35,1.04
-0.316666667,-24.25,0.94
0,NA,NA
0.316666667,46.34,0.88
0.583333333,97.39,0.83
0.85,141.17,1.11
1.15,150.5,0.95
1.416666667,147.77,0.75
1.683333333,149.04,0.65
1.933333333,122.4,0.99
2.216666667,118.1,0.81
2.483333333,121.76,0.93
2.75,111.59,0.74
3.016666667,93.93,0.9
3.633333333,85.3,0.8
3.9,49.69,0.83
4.166666667,29.91,0.73
4.433333333,38.94,0.91
