RelTime,Delta,CO2
-0.983333333,-21.52,1.02
-0.65,-21.3,0.9
-0.35,-20.2,1.18
0,NA,NA
0.166666667,-22.12,1.4
0.583333333,-21.13,0.92
0.883333333,-20.5,1.19
1.233333333,-21.3,1.07
1.566666667,-22.5,0.97
1.9,-22.5,0.95
2.216666667,-22.5,0.92
2.55,-22,1.02
2.883333333,-22.9,0.9
