RelTime,Delta,CO2
-0.733333333,-22.09,0.59
-0.166666667,-20.56,0.66
0,NA,NA
0.383333333,-19.15,0.86
0.933333333,-18.15,0.7
1.55,-17.92,0.61
2.083333333,-17.89,0.81
2.733333333,-18.2,0.73
