RelTime,Delta,CO2
-0.666666667,-15.7,0.41
-0.4,-26.83,0.65
-0.133333333,-25.2,1.25
0,NA,NA
0.15,-5.11,0.55
0.366666667,85.87,0.9
0.616666667,132.91,0.74
0.866666667,160.53,0.52
1.116666667,180.03,0.99
1.383333333,162.29,0.77
1.633333333,152.85,0.89
1.9,123.84,0.79
2.15,115.74,1.07
2.416666667,106.16,0.93
2.666666667,97.28,0.84
2.916666667,79.33,1.14
3.2,72.2,0.7
3.45,64.14,0.88
3.7,60.39,1.2
3.983333333,57.72,0.87
4.233333333,45.72,0.69
