RelTime,Delta,CO2
-0.816666667,-21.24,0.95
-0.516666667,-20.51,1
-0.2,-20.25,0.95
0,NA,NA
0.366666667,345.8,0.94
0.7,359.14,1.2
1.066666667,328.98,0.98
1.383333333,341.82,0.93
1.683333333,459.49,1.01
2.033333333,1040.67,1.06
2.366666667,1902.56,0.88
2.716666667,2789.28,1.07
3.066666667,3389.3,1
3.4,3213.2,1.03
3.766666667,3233.41,0.9
4.1,3527.36,1
4.416666667,2815.11,1.32
