RelTime,Delta,CO2
-1.166666667,-21.4,0.75
-0.616666667,-21.36,0.85
-0.116666667,-21.07,0.71
0,NA,NA
0.316666667,-22.25,0.83
1.283333333,-22.17,1.03
1.716666667,-23.38,0.72
2.016666667,-23.31,0.79
2.35,-23.6,0.77
2.65,-22.95,1.06
3,-23.09,1.2
