RelTime,Delta,CO2
-0.733333333,-24.02,1.02
-0.416666667,-24.43,0.76
-0.15,-25.32,0.73
0,NA,NA
0.133333333,-6.93,0.54
0.4,81.04,1.04
0.7,130.85,1.1
1.016666667,163.82,1.02
1.333333333,191.73,0.89
1.616666667,205.09,1
1.933333333,192.79,1.06
2.233333333,174.57,0.75
2.516666667,160.09,1
2.816666667,130.95,0.88
3.116666667,113.84,0.95
3.416666667,100.45,1.01
3.716666667,75.81,0.85
4,75.71,1.3
4.4,55.11,1.03
