RelTime,Delta,CO2
-0.833333333,-19.54,0.94
-0.5,-20.37,0.88
-0.183333333,-19.21,1.1
0,NA,NA
0.166666667,42.26,0.94
0.5,1272.5,0.45
0.866666667,145.13,0.95
1.2,192.5,0.93
1.516666667,177.24,0.98
1.85,156.77,1.28
2.25,280.86,1
2.583333333,637.81,1.05
2.933333333,907.67,1.1
3.283333333,1053.3,0.89
3.616666667,977.42,0.68
3.916666667,1008.81,0.84
4.216666667,1248.97,0.71
