RelTime,Delta,CO2
-0.916666667,-22.18,1.19
-0.55,-21.12,0.94
-0.216666667,-21,0.83
0,NA,NA
0.083333333,-30.35,0.9
0.4,-25.13,1.58
0.883333333,-19.99,1.11
1.233333333,-19.16,0.89
1.55,-19,0.73
1.85,-18.09,0.95
2.183333333,-19.15,0.7
