RelTime,Delta,CO2
-0.966666667,-19.42,0.88
-0.666666667,-21.82,0.62
-0.283333333,-20.26,0.89
0,NA,NA
0.016666667,-17.71,0.07
0.366666667,-21.82,1.43
0.783333333,-17.3,1.21
1.116666667,16.14,0.72
1.416666667,150.59,1.13
1.75,343.31,1
2.066666667,574.89,0.94
2.366666667,1209.16,0.39
