RelTime,Delta,CO2
-0.966666667,-21.62,0.97
-0.616666667,-21.43,0.88
-0.316666667,-20.46,0.85
0,NA,NA
0.016666667,-20.16,0.88
0.316666667,-24.27,1.12
0.683333333,-19.7,0.56
0.966666667,-17.9,0.83
1.283333333,-16.52,0.79
1.583333333,-16.77,1.29
1.983333333,-20.39,0.81
2.283333333,-20.11,0.66
