RelTime,Delta,CO2
-0.766666667,-24.65,0.83
-0.483333333,-25.02,0.8
-0.2,-28.82,0.78
0,NA,NA
0.2,82.47,0.77
0.566666667,180,0.82
0.866666667,305.51,0.92
1.166666667,497.77,1.01
1.466666667,659.22,1.08
1.783333333,781.23,0.99
2.116666667,899.04,0.91
2.4,969.93,0.86
2.7,1026.75,0.93
3,974.62,0.66
3.283333333,930.17,0.72
3.566666667,911.01,1.19
3.95,659.3,0.89
4.25,791.59,0.75
4.516666667,883.24,0.85
