RelTime,Delta,CO2
-0.366666667,-24.13,1.02
-0.116666667,-22.11,0.92
0,NA,NA
0.2,-23.73,0.81
0.65,-21.66,0.67
0.966666667,-21.47,0.83
1.516666667,-22.55,0.62
1.916666667,-22.59,0.71
2.2,-21.24,0.8
2.483333333,-20.67,0.94
,,
,,
,,
,,
