RelTime,Delta,CO2
-1.216666667,-22.21,1.08
-0.433333333,-22.29,0.9
-0.133333333,-22.34,0.81
0,NA,NA
0.133333333,-25,1.08
0.433333333,-21.69,0.88
0.733333333,-20.38,1.01
1.05,16.25,0.97
1.333333333,417.84,0.91
1.616666667,1109.33,1.06
1.95,1361.34,1.11
2.266666667,1206.7,1.08
2.616666667,988.13,0.91
