RelTime,Delta,CO2
-0.783333333,-25.02,1.06
-0.483333333,-24.88,1
-0.183333333,-24.76,0.79
0,NA,NA
0.1,-30.1,0.65
0.366666667,-25.93,0.7
0.65,-25.13,1.06
1.116666667,-24.27,0.59
1.366666667,-24.19,0.94
1.816666667,-24.39,0.58
2.083333333,-24.84,0.96
2.4,-24.3,1.07
2.7,-24.02,1.13
3.016666667,-23.73,0.59
