RelTime,Delta,CO2
-0.75,-19.83,1
-0.45,-20.34,1.02
-0.13,-20.04,1.07
0.00,NA,NA
0.183333333,60.64,0.89
0.466666667,181.46,0.86
0.766666667,243.63,1.03
1.066666667,238.22,0.91
1.733333333,177.10,0.85
2.033333333,167.03,0.86
1.366666667,150.87,1
2.666666667,308.89,0.97
2.95,928.19,0.83
3.25,1615.17,1
3.55,1792.69,1.07
3.916666667,1698.65,0.91
4.2,1508.62,0.94
4.5,1470.8,0.89
