RelTime,Delta,CO2
-0.783333333,-22.53,0.78
-0.483333333,-22.49,0.77
-0.2,-22.05,0.87
0,NA,NA
0.1,3.49,0.16
0.35,27.5,0.33
0.616666667,284.04,1.29
0.95,328.53,1.06
1.266666667,329.31,0.84
1.55,369.77,0.79
1.85,503.4,0.48
2.116666667,647.81,0.77
2.416666667,1236.62,0.58
2.683333333,1333.1,0.78
2.966666667,1837.01,0.53
3.25,2044.35,0.61
3.516666667,2829.09,0.87
3.816666667,2966.75,0.86
4.116666667,3226.77,0.89
4.4,3300.57,0.83
