RelTime,Delta,CO2
-0.85,-20.41,0.75
-0.37,-21.5,0.6
-0.10,-21.28,0.78
0.00,NA,NA
0.18,107.70,0.8
0.47,363.45,0.65
0.73,519.55,1.11
1.05,548.15,0.92
1.33,435.91,1.03
1.65,676.15,1.02
1.95,1329.65,0.88
2.25,2166.14,0.88
2.533333333,2909.71,1.08
2.866666667,3053.6,1.09
3.183333333,3433.76,0.73
3.466666667,4128.25,1.08
3.8,4363.69,1.02
4.116666667,3671.57,0.9
4.433333333,3046.99,0.57
